ID DEL CENTRO,NOMBRE DEL ESTABLECIMIENTO,DIRECCIÓN DEL CENTRO,TIPO DE CENTRO,REGIONAL DE SALUD,PROVINCIA,MUNICIPIO,SECTOR,AÑO DE APERTURA,COORD. LATITUD,COORD. LONGITUD
535,LAS BAITOAS,CALLE DUARTE NO 7,CENTRO DE PRIMER NIVEL,ENRIQUILLO,INDEPENDENCIA,DUVERGE,LAS BAITOAS,2005,18.40191,-71.584543
539,PLACER BONITO,CALLE LAS CARRERAS NO 124 DUVERGE,CENTRO DE PRIMER NIVEL,ENRIQUILLO,INDEPENDENCIA,DUVERGE,PLACER BONITO,2005,18.3767,-71.5225
631,JUANA VICENTA,CARRETERA SAMANA EL LIMON,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,SAMANA,SAMANA,JUANA VICENTA,2005,19.23447,-69.40862
691,CURSA  UASD,AVE OLIMPICA LA BARRANQUITA SANTIAGO,CONSULTORIO,CIBAO NORTE,SANTIAGO,SANTIAGO,EL INVI / ZONA UNIVERSITARIA,2005,19.4257,-70.727
724,EL CUPEY,CALLE EL TELEFERICO FRENTE A RESIDENCIA BRUGAL,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,PUERTO PLATA,EL CUPEY,2005,19.7369,-70.7245
793,LOS HARQUIES,CALLE PRINCIPAL QUE LO COMUNICA CON EL MUNICIPIO DE VILLA ISABELA AL LADO DE LA ESCUELA PRIMARIA EDILIO POLANCO,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,LUPERON,LUPERON 7,2005,19.813965,-71.009529
915,LOS MOLINA,BARRIO LOS MOLINAS ENTRANDO POR EL MERCADO,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,LOS MOLINA 1,2005,18.42559,-70.11423
920,CAMBITA STERLING,ENTRADA LOS TOROS CARRETERA PRINCIPAL CAMBITA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,CAMBITA STERLING,2005,18.42186,-70.1496
923,RAFAEL GALLARDO,KM 4 CARRETERA CAMBITA AL LADO DE LA ESCUELA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,KILOMETRO 4,2005,18.40525,-70.1401
932,CEPAE,CALLE 6 NO 59 BARRIO NUEVO MADRE VIEJA NORTE,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,CEPAE 1,2005,18.42426,-70.10717
993,LOS RANCHITOS,CARRETERA PADRE BILLINI KM17 LOS RANCHITOS,CENTRO DE PRIMER NIVEL,VALDESIA,SAN JOSE DE OCOA,SAN JOSE DE OCOA,LOS RANCHITOS,2005,18.427853,-70.478727
1066,LOS COPEYES,CALLE PRINCIPAL LOS COPEYES,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,LAS MATAS DE FARFAN,LOS COPEYES,2005,18.9941,-71.4434
1073,CAMBOYA,CALLE AMIN ABEL HASBUN EN CAMBOYA BARSEQUILLO,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,BAJOS DE HAINA,BARCEQUILLO 1,2005,18.4197,-70.1151
1075,SAN JOSE,CALLE SANCHEZ PROYECTO SAN JOSE,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,BAJOS DE HAINA,SAN JOSE 1,2005,18.42344,-70.02805
1076,SANTA MONICA,CALLE SANCHEZ AL LADO DEL MERCADO FRENTE AL PICA POLLO REY,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,BAJOS DE HAINA,EL CENTRO 1,2005,18.4154,-70.0294
1077,DON GREGORIO,CALLE SANTOME BARRIO BUENOS AIRES DON GREGORIO,CENTRO DE PRIMER NIVEL,VALDESIA,PERAVIA,NIZAO,DON GREGORIO 1,2005,18.24,-70.19
1083,LA CANELA,CARRETERA BOCA DE NIGUA CAMINO A LA PLAYA DE NAJAYO CERCA DEL PLAY,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN GREGORIO DE NIGUA,LA CANELA,2005,18.35733,-70.07272
1085,LOS BOTAOS,CALLE PRINCIPAL LOS BOTAOS NAJAYO LA PLAYA FRENTE AL BAR DE MARITZA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN GREGORIO DE NIGUA,LOS BOTAOS,2005,18.30898,-70.11006
1086,MALPAEZ,CARRETERA SAINAGUA SECCION MAL PAEZ NIGUA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN GREGORIO DE NIGUA,MALPAEZ,2005,18.36172,-70.10246
1089,LOS PARCELEROS,CALLE HERMANAS MIRABAL NO 15 ANTES DEL CANAL DE RIEGO SABANA GRANDE  DE PALENQUE,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SABANA GRANDE DE PALENQUE,LOS PARCELEROS,2005,18.27452,-70.13078
1090,SABANA GRANDE DE PALENQUE,CALLE MAURICIO BAEZ ESQUINA ADOLFO CABRAL CERCA DEL PARQUE PRINCIPAL SABANA GRANDE DE PALENQUE,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SABANA GRANDE DE PALENQUE,SABANA GRANDE DE PALENQUE 1,2005,18.26362,-70.14797
1091,LUCIOLO BAEZ,CALLE LOS MAESTROS ANTIGUO CENTRO DE INESPRE BARRIO MIRA PLAY AL LADO DE LA FACTORIA DE ARROZ,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SABANA GRANDE DE PALENQUE,LUCIOLO BAEZ,2005,18.25198,-70.1865
1092,ALTAGRACIA MEJIA AQUINO,PAPI BISONO NO15 SECTOR JUAN BARON PALENQUE,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SABANA GRANDE DE PALENQUE,JUAN BARON 1,2005,18.25467,-70.17592
1096,DOÑA ANA,CALLE PRINCIPAL DONA ANA AL LADO DE LA ESCUELA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,YAGUATE,DOÑA ANA 1,2005,18.36765,-70.16776
1098,PAJARITO YAGUATE,CALLE DUARTE ESQUINA EL CALLEJON DE BODRES,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,YAGUATE,PAJARITO YAGUATE,2005,18.3167,-70.1667
1110,LOS TOROS,CALLE PRINCIPAL SECCION LOS TOROS CAMBITA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,CAMBITA GARABITOS,LOS TOROS,2005,18.4152,-70.19968
1117,LA CUCHILLA,CARRETERA LA CUCHILLA SECCION LA CUCHILLA VILLA ALTAGRACIA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,VILLA ALTAGRACIA,LA CUCHILLA,2005,18.55739,-70.1471
1271,LOS BERROS,SAN ISIDRO DUVERGE,CENTRO DE PRIMER NIVEL,ENRIQUILLO,INDEPENDENCIA,DUVERGE,SAN ISIDRO,2005,18.3805,-71.5208
1277,RIO PANZO,PUERTO PLATA NEYBA,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BAHORUCO,NEIBA,PUERTO PLATA 1,2005,18.4859217,-71.4189233
1281,LOS FRIOS,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,PADRE LAS CASAS,PADRE DE LAS CASAS,2005,18.8654,-70.9777
1317,ULLOA,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,QUISQUEYA,ULLOA,2005,18.6151,-69.4191
1339,GUANITO,CALLE PRINCIPAL AL LADO DEL AYUNTAMIENTO MUNICIPAL,CENTRO DE PRIMER NIVEL,EL VALLE,ELIAS PIÑA,EL LLANO,GUANITO,2005,18.82,-71.65
1406,CPNA VILLA BLANCA,CALLE CESAR AUGUSTO SANDINO ESQUINA  FRANCISCO DELROSARIO SACHEZ 58,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,ENRIQUILLO 2,2005,18.5401484,-69.8581699
1415,CAAMANO,CALLE TAVERAS CASI ESQ RODOLIS,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BAHORUCO,NEIBA,EL CAAMAÑO,2005,18.489439,-71.422359
1460,LOS COROZOS,CALLE LA NIE LOS COROZOS,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,PEDRO BRAND,LOS COROZOS,2005,18.4709858,-69.9803708
1530,CPN SABANA DE YABACAO PUEBLO NUEVO,CARRETERA SAMANA CRUCE MONTE PLATA SANTO DOMINGO A UNOS 13 KM VER A LA DERECHA FRENTE A LA ESCUELA DE PUEBLO NUEVO,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,MONTE PLATA,PUEBLO NUEVO,2005,18.6683,-69.7456
1602,CENTRO MEDICO TRANSFERENCIA,CALLE MOCA 38,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,AYUNTAMIENTO,2005,18.5023,-69.9084
1634,LIC ISIS DUARTE PROFAMILIA,CALLE PEDRO FRANCISCO BONO ESQUINA PADRE BILLINI AL LADO DEL ANTITUBERCULOSO YUN PERALTA,CONSULTORIO,CIBAO NORDESTE,DUARTE,SAN FRANCISCO DE MACORIS,CENTRO DE CIUDAD,2005,19.3010609,-70.2559923
1664,LA PISCINA,CALLE PRINCIPAL LA PISCINA ARRIBA DEL CENTRO COMUNAL RIO NIGUA,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,LA PISCINA 1,2005,18.41841,-70.10789
1682,UNIDAD DE QUEMADOS THELMA ROSARIO,AV ENRIQUILLO 13 DETRAS DEL ESTADIO CIBAO,HOSPITAL ALTA COMPLEJIDAD,CIBAO NORTE,SANTIAGO,SANTIAGO,LOS PLATANITOS,2005,19.4668,-70.7072
1732,FUNDACION NUESTRA SENORA DEL CARMEN,CALLE 4TA NO 22 RESPALDO LOS TRES OJOS BRISAS DEL ESTE,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,RESP. LOS TRES OJOS,2005,18.4796,-69.8263
1771,GAUTIER,CALLE PRINCIPAL GAUTIER CENTRO COMUNAL,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,LOS LLANOS,GAUTIER,2005,18.4833333,-69.5666667
1890,NUESTRA SENORA DE GUADALUPE,AVENIDA LAS PALMAS 7 ESQUINA  MANZANA 20 LAS CAOBAS,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO OESTE,CESAC 2,2005,18.4287,-69.9918
1929,RED DE MISERICORDIA,CALLE 2 RESIDENCIAL DON NICOLAS LA OTRA BANDA SANTIAGO,CONSULTORIO,CIBAO NORTE,SANTIAGO,SANTIAGO,LA OTRA BANDA 1,2005,19.4597,-70.724
2427,ANTITUBERCULOSO DR YUN PERALTA,CALLE PEDRO FRANCISCO BONO ESQUINA PADRE BILLINI AL LADO DEL SAI PROFAMILIA,CONSULTORIO,CIBAO NORDESTE,DUARTE,SAN FRANCISCO DE MACORIS,CENTRO DE CIUDAD,2005,19.3010609,-70.2559923
2434,FUNDACION GRUPO PALOMA,AV 14 DE JUNIO LA ROMANA,CENTRO COMUNITARIO,YUMA,LA ROMANA,LA ROMANA,SAN CARLOS ,2005,18.43769501,-68.99212918
55,GUANANICO,SEGUNDO DE LOS SANTOS 6 RINCON CALIENTE GUANANICO PUERTO PLATA,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORTE,PUERTO PLATA,GUANANICO,GUANANICO URBANO ARRIBA,2006,19.721,-70.9218
153,TRAUMATOLOGICO Y QUIRURGICO PROF JUAN BOSCH,AUT DUARTE KM 101 EL PINO LA VEGA,HOSPITAL TRAUMATOLOGICO,CIBAO SUR,LA VEGA,LA VEGA,EL PINO ABAJO,2006,19.141609,-70.467162
206,LOS QUEMADOS,CARRETERA MONCION NO 1 SECCION LOS QUEMADOS CERCA DEL CHEQUEO MILITAR,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,VALVERDE,MAO,LOS QUEMADOS,2006,19.49905,-71.1622463
335,LOS PARCELEROS,C B LOS PARCELEROS,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,AZUA,LOS PARCELEROS,2006,18.44884,-70.750043
341,PRADO COLONIA,CALLE JOSE FELICIANO MARTINEZ,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,AZUA,LA COLONIA 1,2006,18.45752,-70.7237
426,CASTILLO,CALLE 27 DE FEBRERO COTUI PLATANAL,CENTRO DE PRIMER NIVEL,CIBAO SUR,SANCHEZ RAMIREZ,COTUI,EL HATO,2006,19.074619,-70.428521
449,GUANITO,CALLE PRINCIPAL BARRIO BUENA FORTUNA,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,SAN JUAN,GUANITO,2006,18.73113,-71.09451
450,LOS BANCOS,CALLE PUENTE VIEJO,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,SAN JUAN,LOS BANCOS,2006,18.682,-71.0594
483,CUCHILLA,C FELIX JIMENEZ NO 17,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,AZUA,LA CUCHILLA,2006,18.46,-70.73
488,EL HIGUERO DE PERALTA,CARRETERA DUARTE 12 AL LADO DEL PUENT,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,PERALTA,EL HIGUERO,2006,18.58267,-70.7741
489,LOS JOBOS,C DUARTE 05,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,PERALTA,LOS JOBOS 1,2006,18.58,-70.77
511,VILLA OCOA,C PRINCIPAL,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,PADRE LAS CASAS,VILLA OCOA,2006,18.71548,-70.94006
512,SANTA ANA,C PRINCIPAL,CENTRO DE PRIMER NIVEL,EL VALLE,AZUA,PADRE LAS CASAS,SANTA ANA,2006,18.7317,-70.9388
547,LOS RIOS 18,CALLE FRANCISCO DEL ROSARIO SANCHEZ,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BAHORUCO,LOS RIOS,LOS RIOS 1,2006,18.518722,-71.580214
634,HONDURAS,CALLE PRINCIPAL EL CRECE DE HONDURAS PROXIMO A LA ESTACION DE COMBUSTIBLE ALCENIO,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,SAMANA,SAMANA,HONDURAS 1,2006,19.2113246,-69.3555068
637,LA LOMETA,KM 15 CARRETERA SANCHEZ SAMANA,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,SAMANA,SANCHEZ,LA LOMETA,2006,19.25469,-69.75469
659,CENTRO DE CORRECCION Y REHABILITACION RAFEY MUJERES,CALLE PRINCIPAL DESPUES DE LA PLANTA DE TRATAMIENTO DE CORAASAN EN RAFEY,CONSULTORIO,CIBAO NORTE,SANTIAGO,SANTIAGO,RAFEY 2,2006,19.464111,-70.724567
832,CABARETE,CARRETERA SOSUA CABARETE EN EL PLAY DE CABARETE,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,SOSUA,CABARETE CENTRO 1,2006,19.7471,-70.397
913,URBANA EL FACTOR,C JOSE FCO PENA GOEMZ NO 50,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,EL FACTOR,URBANO EL FACTOR 1,2006,19.3175,-69.8911
921,LA FACTORIA DEL POZO,CALLE LUIS MANUEL DELGADO,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,EL FACTOR,LA FACTORIA DEL POZO,2006,19.2589,-69.8912
933,URBANA CABRERA,C MARIA GOMEZ NO 3,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,CABRERA,URBANA CABRERA 1,2006,19.64576,-69.90444
940,SAN RAFAEL,C ONELIO NUNEZ NO 1,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,CABRERA,SAN RAFAEL,2006,19.53263,-69.96769
947,ACAPULCO,C  HOLGUIN BONO PRIMERA,CENTRO DE PRIMER NIVEL,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,RIO SAN JUAN,ACAPULCO,2006,19.64292,-70.07974
962,SAN FRANCISCO DE ASIS,AV CAONABO S N ENTRADA A VISTA AL VALLE,CONSULTORIO,CIBAO NORDESTE,DUARTE,SAN FRANCISCO DE MACORIS,CIRUELILLO,2006,19.31166,-70.26781
1183,EL GUARAL,CARRETERA PRINCIPAL EL GUARAL SECCION MATA DE PALMA,CENTRO DE PRIMER NIVEL,YUMA,EL SEIBO,EL SEIBO,EL GUARAL,2006,18.6868,-69.1592
1190,MARIA TRINIDAD SANCHEZ,ENSANCHE MARIA TRINIDAD SANCHEZ CALLER 3ERA,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,VILLA HERMOSA,MARIA TRINIDAD SANCHEZ,2006,18.4324,-69.0235
1198,LOS COCOS,C ANA CELIA NA CERCA DEL CEMENTERIO MUNICIPAL GUAYMATE,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,GUAYMATE,LOS COCOS,2006,18.5895205,-68.9825497
1200,THOMAS DESIR LEBRON,C JOSE PADUA ESQ CONCEPCION BONA 22 FRENTE A LA IGLESIA EL TABERNACULO,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,LA ROMANA,TOMAS DESIR LEBRON,2006,18.430012,-69.001242
1215,LA FUENTE,SECCION EL MAMON EN LA SABANA,CENTRO DE PRIMER NIVEL,HIGUAMO,HATO MAYOR,HATO MAYOR,EL MAMON,2006,18.743765,-69.334282
1216,PRINGAMOSA,SANTA MARIA DEL BATEY,CENTRO DE PRIMER NIVEL,HIGUAMO,HATO MAYOR,HATO MAYOR,PRINGAMOSA,2006,18.72139,-69.31935
1225,MANCHADO,SECCION MANCHADO EN LA ESCUELA ARROYO SECO,CENTRO DE PRIMER NIVEL,HIGUAMO,HATO MAYOR,HATO MAYOR,MANCHADO,2006,18.8179555,-69.2660023
1226,KM 15,CARRETERA HATO MAYOR EL VALLE,CENTRO DE PRIMER NIVEL,HIGUAMO,HATO MAYOR,HATO MAYOR,KILOMETRO 15,2006,18.853478,-69.323567
1316,BATEY MARGARITA,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,CONSUELO,MARGARITA,2006,18.5765,-69.2183
1322,LA PLAZA,CALLE PRINCIPAL MONTE COCA FRENTE A LA ESCUELA,CENTRO DE PRIMER NIVEL,HIGUAMO,HATO MAYOR,HATO MAYOR,MOQUECHO,2006,18.593,-69.3258
1420,ESCUELA SAN MARTIN DE PORRES,C 1ERA 32 ALTOS DE CHAVON SAB PERDIDA,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO NORTE,VILLA GERMAN,2006,18.5556272,-69.8635689
1529,CPN MATA LOS INDIOS LA ALTAGRACIA,AUTOP DEL NORDESTE LA ALTAGRACIA,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,MONTE PLATA,LA ALTAGRACIA,2006,18.6104,-69.7619
1546,CPN LOS BOTADOS,CALLE PRINCIPAL LOS BOTADOS,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,YAMASA,CRUCE DE LOS BOTADOS,2006,18.7377,-69.9983
1589,CPNA NUEVA ESPERANZA,CALLE GERARDO AMADOR NUEVA ESPERANZA,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SAN ANTONIO DE GUERRA,NUEVA ESPERANZA 1,2006,18.5612,-69.705
1669,LOS RIOS 19,CALLE VISTA AL LAGO,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BAHORUCO,LOS RIOS,LOS RIOS 2,2006,18.519907,-71.59312
1710,HOGAR DE NINOS CASA DE LUZ,AV 30 DE JUNIO NUEVO AMANECER,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,CASA DE LUZ ,2006,18.4773,-69.7433
1832,JESUS EN TI CONFIO,CALLE SAN ANTON 35 LOYOLA,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO OESTE,LOYOLA 2,2006,18.4586934,-69.9871557
1897,ESCUELA PAULINA JIMENEZ,DETRAS DEL POLIDEPORTIVO LEONCIO MERCEDES,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,LA ROMANA,ESCUELA PAULINA JIMENEZ,2006,18.437891,-68.9877
2047,CONSULTORIO INTABACO,AUTOPISTA JUAQUIN BALAGUER KILOMETRO NUEVO Y MEDIO POSTAL 153,CONSULTORIO,CIBAO NORTE,SANTIAGO,VILLA GONZALEZ,CRUCE DE QUINIGUA,2006,19.5274452,-70.774924
2081,FLORINDA SORIANO,CALLE FLORENCIO DE LEON NO 10 SABANETA DISTRITO MUNICIPAL EL CARRIL,CENTRO DE PRIMER NIVEL,VALDESIA,SAN CRISTOBAL,BAJOS DE HAINA,EL CARRIL,2006,18.4414,-70.0323
2359,PARROQUIAL SAN JUAN BAUTISTA,CALLE DUARTE 42 EN LA CATEDRAL DE IGLESIA CATOLICA,CONSULTORIO,EL VALLE,SAN JUAN,SAN JUAN,LA SANCHEZ,2006,18.807601,-71.232196
119,ANGEL PONCE CONSUELO,CALLE DUARTE NO 5,HOSPITAL MEDIANA COMPLEJIDAD,HIGUAMO,SAN PEDRO DE MACORIS,CONSUELO,LIBERTAD,2007,18.553226,-69.294001
166,LAS CUARENTAS,CALLE JUAN DE JESUS REYES NO 18 BARRIO VILLA MIL,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,VALVERDE,MAO,LAS CUARENTAS,2007,19.5558,-71.0786
278,JOSE FRANCISCO PENA GOMEZ VALVERDE JFPG,CALLE MAXIMO GOMEZ CON CRISTO REY,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,VALVERDE,ESPERANZA,JOSE RANCISCO PEÑA GOMEZ,2007,19.6,-70.98
284,LA FE,CALLE SEGUND NO 10 ENTRADA DEL CRISTO LA FE,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,DAJABON,DAJABON,LA FE,2007,19.5589,-71.7069
285,SECTOR NORTE,CALLE 27 DE FEBRERO 68 BARRIO NORTE PROXIMO A LA CALLE ANCHA,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,DAJABON,DAJABON,SECTOR NORTE,2007,19.5519,-71.7092
286,LA MANICERA,RESPALDO MARCELO CARRASCO SN LA MANICERA,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,DAJABON,DAJABON,LA MANICERA,2007,19.5418,-71.7074
326,RESTAURACION,CALLE SAN JOSE NO36 ANTE DEL RECINTO MILITAR,CENTRO DE PRIMER NIVEL,CIBAO NOROESTE,DAJABON,RESTAURACION,RESTAURACION,2007,19.3153,-71.6909
382,LOS CORRALITOS,LOS CORRALITOS,CENTRO DE PRIMER NIVEL,CIBAO SUR,LA VEGA,CONSTANZA,LOS CORRALITOS,2007,18.91031,-70.79313
389,OCTAVIA GAUTIER DE VIDAL,HERMANAS MIRABAL NO 1,CENTRO DE ZONA,CIBAO SUR,LA VEGA,JARABACOA,LA CONFLUENCIA,2007,19.12468,-70.64084
443,LOS MONTACITOS,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,BOHECHIO,LOS MONTACITOS,2007,18.86407,-70.99131
444,LA GUAMA,CALLE PRINCIPAL,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,BOHECHIO,LA GUAMA,2007,18.83243,-71.03931
478,HIGUERITO,CARRETERA MATAYAYA BANICA PROXIMO AL PUESTO MILITAR,CENTRO DE PRIMER NIVEL,EL VALLE,ELIAS PIÑA,BANICA,HIGUERITO,2007,18.99,-71.62
481,BARRANCA,CARRETERA PRINCIPAL BARRANCA AL SUR,CENTRO DE PRIMER NIVEL,EL VALLE,SAN JUAN,SAN JUAN,BARRANCA,2007,18.8,-71.32
568,EL SALADO,CARRETERA NEYBA BARAHONA AL FRENTE DEL CHEQUEO MILIRTAR,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BAHORUCO,GALVAN,EL SALADO,2007,18.4826372,-71.3239101
575,MARIA MONTEZ,CALLE PRINCIPAL SOLARES DE MILTON,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BARAHONA,BARAHONA,MARIA MONTES 1,2007,18.226255,-71.109788
617,LA RAQUETA,CALLE 1ERA AVENIDA EL PROYECTO NO 130,CENTRO DE PRIMER NIVEL,ENRIQUILLO,BARAHONA,BARAHONA,LA RAQUETA ,2007,18.20635,-71.1115283
663,PINALITO,C CARRETERA EL CAIMITO PINALITO POR DICAYAGUA ENTRANDO POR LA BANCA LA BOTIJA,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,JANICO,PINALITO,2007,19.2922,-70.7644
672,INOA,CARRETERA SAJOMA  EL RUBIO ANTE DEL CRUZAR EL RIO INOA,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,SAN JOSE DE LAS MATAS,INOA 1,2007,19.345155,-70.983801
675,ARROYO HONDO,CALLE 3  ARROYO HONDO ABAJO,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,SANTIAGO,ARROYO HONDO ABAJO 1,2007,19.425,-70.6994
676,KOREA,CALLE 4 2 COREA SANTIAGO,CENTRO DE PRIMER NIVEL,CIBAO NORTE,SANTIAGO,SANTIAGO,KOREA,2007,19.4287,-70.694
684,ACCION CALLEJERA,C DEL SOL NO 131 SANTIAGO FRENTE AL CENTRO DE LA CULTURA,CONSULTORIO,CIBAO NORTE,SANTIAGO,SANTIAGO,CENTRO DE LA CIUDAD,2007,19.4512,-70.7074
796,LAGUNA GRANDE,CALLE PRINCIPAL VILLA ISABELA ESTERO HONDO EL PROYECTO LAGUNA GRANDE,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,VILLA ISABELA,VILLA ISABELA 4,2007,19.848911,-71.095909
803,LA JAIBA,CALLE PRINCIPAL QUE LA COMUNICA CON GUALETE Y LA ISABELA,CENTRO DE PRIMER NIVEL,CIBAO NORTE,PUERTO PLATA,VILLA ISABELA,VILLA ISABELA 6,2007,19.854656,-71.209969
845,JUANA SANCHEZ,CARRETERA PRINCIPAL EL CERCADO,CENTRO DE PRIMER NIVEL,VALDESIA,SAN JOSE DE OCOA,SAN JOSE DE OCOA,JUANA SANCHEZ (EL CERCADO),2007,18.586368,-70.657879
1104,RIO ARRIBA,CALLE DIONICIO RADHAMES ZAPATA,CENTRO DE PRIMER NIVEL,VALDESIA,PERAVIA,BANI,RIO ARRIBA,2007,18.3021,-70.3127
1224,LA GARANTIA,CALLE PRINCIPAL NUM 12 KM 15 CARRETERA HATO MAYOR VICENTILLO REP DOM,CENTRO DE PRIMER NIVEL,YUMA,EL SEIBO,EL SEIBO,LA GARANTIA,2007,18.8179,-69.2372
1227,EL AMBAR,BARRIO CAPOTILLO,CENTRO DE PRIMER NIVEL,HIGUAMO,HATO MAYOR,EL VALLE,CAPOTILLO 1,2007,18.977121,-69.380223
1312,LOS CONUCOS,C LAS PIEDRAS,CENTRO DE PRIMER NIVEL,HIGUAMO,SAN PEDRO DE MACORIS,GUAYACANES,LOS CONUCOS,2007,18.445341,-69.432838
1357,CENTRO DE PRIMER NIVEL DE ATENCION  PEDRO MIR,AV LOPE DE VEGA NO 228 ENSANCHE LA FE,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,La Agustinita IV,2007,18.48947,-69.919775
